0.536280,0.523520,B
0.061363,0.081130,B
352.000000,2.341800,B
588.000000,0.093705,B
0.136610,0.131880,B
2.000000,0.161140,B
0.455590,0.665270,B
434.000000,2.251800,B
83.000000,0.093330,B
0.128450,0.118530,B
0.175730,0.231590,B
6871.000000,0.387400,B
0.063635,0.075658,B
76.000000,2.224900,B
0.098302,9.000000,B
0.081398,0.127930,B
14531.000000,0.198580,B
4.000000,0.456870,B
0.068998,0.079658,B
42.000000,2.004700,B
90895.000000,9.000000,B
0.164660,0.129900,B
0.221430,0.174920,B
0.485100,0.473000,B
1.000000,0.074365,B
331.000000,2.285200,B
11518.000000,9.000000,B
0.139200,0.117290,B
13657.000000,0.185260,B
5131.000000,0.523670,B
0.074107,0.083246,B
1.000000,2.019400,B
437.000000,0.120740,B
0.164980,0.135450,B
0.132360,0.218170,B
0.485400,0.514440,B
506.000000,0.076849,B
72.000000,2.298000,B
49046.000000,0.118430,B
0.140150,0.117080,B
14766.000000,0.222840,B
2061.000000,0.522710,B
271.000000,2.282200,B
48136.000000,0.111020,B
0.164320,0.156970,B
12745.000000,0.218030,B
574.000000,0.521910,B
0.074154,0.079517,B
0.118640,9.000000,B
0.140730,0.122970,B
3.000000,0.250700,B
34144.000000,0.604900,B
2.107900,-0.310480,B
72.000000,9.000000,B
0.168120,0.134620,B
12866.000000,0.204520,B
581.000000,0.601720,B
4.000000,0.076844,B
91.000000,1.942500,B
964.000000,0.097981,B
0.101560,0.088828,B
0.156730,0.254200,B
52945.000000,0.518080,B
16.000000,0.070454,B
1.974300,1.895400,B
0.048637,0.106350,B
0.164070,0.132580,B
0.138670,0.217640,B
0.451980,0.509290,B
85.000000,0.078952,B
5.000000,0.047975,B
0.136930,0.123690,B
18231.000000,0.216040,B
13.000000,0.527720,B
80823.000000,0.070575,B
1.917000,2.336200,B
51.000000,0.087624,B
0.153850,0.110090,B
24.000000,0.149660,B
90543.000000,0.072257,B
47.000000,1.727600,B
0.106250,0.047909,B
0.139330,0.122770,B
0.527440,0.521790,B
81.000000,0.060826,B
2.028100,2.057700,B
0.159560,0.136200,B
49.000000,0.237600,B
0.450920,0.418950,B
79.000000,0.065474,B
95.000000,2.243400,B
81236.000000,9.000000,B
0.139890,0.117500,B
3.000000,0.182160,B
1.000000,0.436590,B
0.066660,0.065881,B
1.901100,2.321300,B
23.000000,0.077547,B
0.148160,0.139130,B
199.000000,0.225420,B
74.000000,0.627670,B
0.068334,0.064566,B
24.000000,1.870500,B
2937.000000,0.049806,B
0.147130,0.127780,B
942.000000,0.068097,B
0.050047,0.075420,B
0.164830,0.135110,B
0.221700,0.203590,B
0.443210,0.493400,B
8.000000,0.070200,B
965.000000,2.102800,B
50141.000000,0.075765,B
0.151750,0.132170,B
1.000000,0.157770,B
0.470140,0.555940,B
85.000000,0.070998,B
1.000000,2.029100,B
88.000000,0.048558,B
0.154980,0.144900,B
0.185610,0.186940,B
7191.000000,0.509160,B
0.070570,0.074968,B
683.000000,2.135000,B
0.049127,0.074522,B
0.154960,0.133780,B
563.000000,0.249880,B
3.000000,0.515730,B
76233.000000,0.068876,B
0.014000,2.302600,B
0.077658,9.000000,B
0.156950,0.111010,B
0.185540,0.187720,B
4566.000000,0.515740,B
3.000000,0.075543,B
1.857400,1.862100,B
7.000000,0.049087,B
0.155320,0.138720,B
55802.000000,0.419270,B
0.847400,1.983800,B
49341.000000,0.077589,B
0.086706,0.084471,B
1.000000,0.193270,B
6.000000,0.587000,B
71078.000000,0.075582,B
1.000000,2.060900,B
0.050096,0.079413,B
0.157570,0.150300,B
0.238830,0.208910,B
46645.000000,0.465790,B
7754.000000,0.070274,B
2.053300,2.492400,B
91925.000000,9.000000,B
0.158250,0.139570,B
64.000000,0.589440,B
0.068937,0.077161,B
1.963500,2.427300,B
6.000000,0.092962,B
0.146570,0.158430,B
0.549710,0.550870,B
6.000000,0.069854,B
9.000000,1.940500,B
0.134900,0.131340,B
9264.000000,0.243140,B
109.000000,0.568070,B
2.000000,0.071092,B
0.154950,0.158180,B
19487.000000,0.181100,B
0.490070,0.388310,B
8043.000000,2.113700,B
7001.000000,9.000000,B
0.154800,0.158960,B
9605.000000,0.265040,B
958.000000,0.439580,B
8562.000000,1.993900,B
9721.000000,0.092217,B
0.153020,0.154820,B
0.189720,0.190520,B
309.000000,0.435490,B
72304.000000,0.095036,B
65.000000,1.939200,B
0.094994,9.000000,B
0.154060,0.157900,B
3924.000000,0.210160,B
33.000000,0.463940,B
0.069744,0.084681,B
24.000000,2.047300,B
508.000000,0.093701,B
0.151820,0.156460,B
46.000000,0.217810,B
79.000000,0.478050,B
68016.000000,0.099758,B
59.000000,2.067700,B
1.000000,0.095151,B
0.152230,0.132800,B
0.222210,0.204700,B
69431.000000,0.086113,B
1.888100,2.151300,B
0.097768,9.000000,B
0.099130,0.155920,B
0.715300,0.635990,B
97.000000,0.067699,B
9.000000,1.811300,B
0.049665,0.092556,B
0.109470,0.158620,B
0.192550,0.192680,B
0.527280,0.513710,B
98.000000,0.058816,B
7939.000000,1.927600,B
81.000000,0.089413,B
0.155420,0.157730,B
55149.000000,0.482240,B
19.000000,1.883300,B
443.000000,0.085216,B
0.125240,0.161570,B
8501.000000,0.182290,B
0.531480,0.649240,B
209.000000,0.094372,B
5.000000,0.085700,B
0.095596,0.148160,B
0.203130,0.232450,B
0.280300,0.437390,B
0.072997,0.084223,B
2.090500,2.220500,B
0.079844,9.000000,B
0.160060,0.115270,B
854.000000,0.210330,B
6365.000000,0.562830,B
2.091500,-0.194970,B
8.000000,9.000000,B
0.169260,0.137890,B
276.000000,0.214250,B
3.000000,0.500160,B
63652.000000,0.092253,B
68.000000,1.744000,B
0.078251,9.000000,B
0.126400,0.153960,B
1811.000000,0.215270,B
0.104090,0.073897,B
4.000000,2.142300,B
72276.000000,9.000000,B
0.166250,0.172130,B
0.216340,0.213390,B
0.506840,0.211630,B
0.061082,0.090883,B
7574.000000,1.780400,B
218.000000,0.075891,B
0.090028,0.097030,B
45.000000,0.175710,B
552.000000,0.067676,B
806.000000,1.786600,B
0.097590,0.104280,B
856.000000,0.510910,B
8868.000000,0.097144,B
1.935900,2.426600,B
0.064583,9.000000,B
0.130700,0.122790,B
0.159750,0.219590,B
898.000000,0.478400,B
70028.000000,0.086321,B
0.069863,9.000000,B
0.157480,0.155940,B
0.184270,0.199510,B
87.000000,0.558620,B
8.000000,0.066161,B
0.049410,0.068004,B
0.083157,0.093252,B
0.188190,0.206300,B
61808.000000,0.506430,B
466.000000,0.066580,B
1.782800,2.032700,B
0.080250,9.000000,B
0.118430,0.156700,B
0.189830,0.207680,B
715.000000,0.525640,B
0.065618,0.076287,B
